category,state,total_revenue,total_orders,total_items,avg_price,avg_freight,freight_pct,delivery_success_rate,late_delivery_rate,avg_delivery_days,positive_sentiment_pct,negative_sentiment_pct,neutral_sentiment_pct,total_reviews,returning_customer_pct
food_drink,RJ,5762.57,41,56,58.79,18.7,50.8,96.4,16.1,15.1,67.9,16.1,16.1,56,7.1
food_drink,RN,465.08,4,4,89.01,27.26,50.5,100.0,0.0,10.2,100.0,0.0,0.0,4,0.0
food_drink,RS,604.46,4,6,41.5,24.02,62.3,100.0,0.0,10.2,50.0,50.0,0.0,6,0.0
food_drink,SC,131.11,3,3,30.23,13.47,54.3,100.0,0.0,10.0,100.0,0.0,0.0,3,0.0
food_drink,SE,135.5,1,1,119.9,15.6,13.0,100.0,0.0,18.0,100.0,0.0,0.0,1,0.0
food_drink,SP,12115.43,111,141,48.98,13.82,41.3,94.3,0.0,7.4,87.1,5.7,7.1,140,9.2
furniture_bedroom,BA,1027.16,4,4,166.75,90.04,55.9,100.0,50.0,28.5,50.0,50.0,0.0,4,0.0
furniture_bedroom,DF,565.58,1,1,510.0,55.58,10.9,100.0,0.0,7.0,100.0,0.0,0.0,1,0.0
furniture_bedroom,ES,120.33,1,1,99.9,20.43,20.5,100.0,0.0,21.0,100.0,0.0,0.0,1,0.0
furniture_bedroom,GO,218.62,1,1,159.0,59.62,37.5,100.0,0.0,14.0,100.0,0.0,0.0,1,0.0
furniture_bedroom,MG,2664.82,7,7,319.69,61.0,25.3,85.7,0.0,9.3,85.7,14.3,0.0,7,0.0
furniture_bedroom,MS,224.71,1,1,179.0,45.71,25.5,100.0,0.0,23.0,100.0,0.0,0.0,1,0.0
furniture_bedroom,MT,1255.32,1,2,234.9,78.93,33.6,100.0,0.0,19.0,100.0,0.0,0.0,2,0.0
furniture_bedroom,PE,227.98,1,1,129.0,98.98,76.7,0.0,0.0,0.0,0.0,100.0,0.0,1,0.0
furniture_bedroom,PR,644.18,8,9,32.59,10.11,63.5,77.8,0.0,11.6,77.8,22.2,0.0,9,88.9
furniture_bedroom,RJ,5459.95,17,32,147.44,53.3,42.9,96.9,3.1,14.0,50.0,50.0,0.0,32,0.0
furniture_bedroom,RN,488.08,2,3,84.0,44.11,65.6,100.0,0.0,12.0,100.0,0.0,0.0,3,66.7
furniture_bedroom,RS,855.73,2,3,228.33,56.91,24.9,33.3,0.0,16.0,66.7,33.3,0.0,3,66.7
furniture_bedroom,SC,959.92,3,3,267.67,52.31,19.2,100.0,0.0,15.0,33.3,33.3,33.3,3,0.0
furniture_bedroom,SE,413.55,2,2,134.99,71.78,51.6,100.0,0.0,18.0,50.0,50.0,0.0,2,0.0
furniture_bedroom,SP,16785.5,44,56,191.12,34.67,22.0,100.0,7.1,9.7,83.9,8.9,7.1,56,7.1
furniture_decor,AC,5261.23,7,12,109.7,35.85,35.2,100.0,8.3,19.4,66.7,16.7,16.7,12,16.7
furniture_decor,AL,8724.66,25,34,109.21,44.03,49.6,88.2,14.7,26.4,50.0,44.1,5.9,34,2.9
furniture_decor,AM,326.63,4,4,53.82,27.84,54.0,100.0,0.0,25.0,75.0,0.0,25.0,4,0.0
furniture_decor,AP,629.53,2,3,90.27,34.56,39.9,100.0,66.7,133.7,100.0,0.0,0.0,3,0.0
furniture_decor,BA,48793.37,202,271,92.26,28.87,38.4,98.2,16.2,20.1,66.0,23.5,10.4,268,13.7
furniture_decor,CE,16706.02,68,90,103.68,33.17,41.8,95.6,7.8,19.5,57.8,26.7,15.6,90,5.6
furniture_decor,DF,27959.6,109,157,78.22,21.53,39.0,99.4,12.1,14.1,66.9,18.5,14.6,157,14.0
furniture_decor,ES,25632.42,114,147,89.05,23.47,34.6,100.0,10.9,14.7,72.6,19.9,7.5,146,11.6
furniture_decor,GO,25246.79,104,130,99.23,23.51,32.4,96.2,9.2,15.7,63.8,22.8,13.4,127,9.2
furniture_decor,MA,7526.14,40,49,97.9,38.12,49.5,93.9,20.4,21.6,77.1,16.7,6.2,48,16.3
furniture_decor,MG,158914.7,727,1015,83.87,21.13,34.8,98.7,2.8,11.7,76.5,16.5,7.1,1003,10.8
furniture_decor,MS,10957.86,45,66,88.78,20.72,33.3,100.0,6.1,14.2,75.4,24.6,0.0,65,1.5
furniture_decor,MT,13284.93,54,75,87.59,27.06,41.1,100.0,6.7,18.8,64.7,30.9,4.4,68,12.0
furniture_decor,PA,20104.06,54,74,127.04,41.76,41.1,97.3,8.1,22.4,55.4,25.7,18.9,74,12.2
furniture_decor,PB,9001.06,31,44,107.53,46.32,47.0,100.0,15.9,22.4,72.7,18.2,9.1,44,2.3
furniture_decor,PE,20912.72,73,104,95.41,28.93,40.5,96.2,6.7,18.6,60.0,31.0,9.0,100,11.5
furniture_decor,PI,3981.51,15,22,68.88,40.62,58.9,86.4,22.7,22.0,63.6,18.2,18.2,22,0.0
furniture_decor,PR,117780.96,397,541,95.42,22.4,31.8,99.3,3.9,11.4,74.1,18.9,7.0,541,12.2
furniture_decor,RJ,184650.63,858,1168,90.9,21.9,32.5,97.1,10.5,15.7,64.0,26.8,9.1,1151,10.9
furniture_decor,RN,4365.83,29,29,111.78,38.77,47.3,100.0,17.2,22.3,69.0,24.1,6.9,29,0.0
furniture_decor,RO,3735.09,10,13,118.86,47.23,47.9,100.0,0.0,19.1,53.8,23.1,23.1,13,30.8
furniture_decor,RR,1444.51,4,6,98.5,36.3,51.1,66.7,0.0,10.0,66.7,33.3,0.0,6,0.0
furniture_decor,RS,94622.35,444,576,96.94,22.9,33.9,99.0,6.2,15.0,72.2,17.2,10.6,575,7.3
furniture_decor,SC,61573.46,276,365,90.16,22.74,34.5,98.1,11.5,15.6,69.2,18.6,12.2,360,17.3
furniture_decor,SE,8544.12,19,27,159.57,44.32,40.8,100.0,25.9,23.5,72.0,28.0,0.0,25,0.0
furniture_decor,SP,558429.82,2724,3792,81.17,16.26,27.8,97.6,4.6,8.7,74.7,16.8,8.5,3760,10.5
furniture_decor,TO,4853.61,14,18,113.73,38.15,42.3,94.4,5.6,15.1,88.9,11.1,0.0,18,22.2
furniture_living_room,AC,132.82,1,1,79.9,52.92,66.2,100.0,0.0,13.0,100.0,0.0,0.0,1,0.0
furniture_living_room,AL,901.42,3,3,243.26,57.21,35.7,100.0,0.0,18.0,100.0,0.0,0.0,3,66.7
furniture_living_room,BA,4032.28,17,21,124.78,38.78,38.0,100.0,4.8,18.8,66.7,23.8,9.5,21,9.5
furniture_living_room,CE,685.96,2,2,301.49,41.49,36.8,100.0,50.0,22.0,50.0,50.0,0.0,2,0.0
furniture_living_room,DF,1674.09,7,7,200.81,38.35,22.4,100.0,0.0,13.3,85.7,0.0,14.3,7,28.6
furniture_living_room,ES,2809.31,11,17,90.18,31.04,44.9,94.1,0.0,17.5,94.1,0.0,5.9,17,47.1
furniture_living_room,GO,1766.95,10,11,135.05,39.38,35.4,100.0,9.1,15.5,63.6,27.3,9.1,11,9.1
furniture_living_room,MA,6464.53,2,4,379.98,190.49,47.7,100.0,100.0,41.5,0.0,100.0,0.0,4,0.0
furniture_living_room,MG,11598.76,43,55,159.54,32.47,27.8,98.2,7.3,13.5,74.1,14.8,11.1,54,0.0
furniture_living_room,MS,619.95,3,3,139.6,55.44,39.8,100.0,0.0,16.3,100.0,0.0,0.0,3,0.0
furniture_living_room,MT,634.7,3,3,173.29,38.27,22.7,100.0,0.0,17.0,100.0,0.0,0.0,3,0.0
furniture_living_room,PA,218.21,1,1,179.99,38.22,21.2,100.0,0.0,20.0,100.0,0.0,0.0,1,0.0
furniture_living_room,PB,700.51,3,7,256.07,62.01,33.4,100.0,71.4,29.3,100.0,0.0,0.0,2,0.0
furniture_living_room,PE,718.52,4,4,144.7,34.93,29.7,75.0,50.0,28.3,50.0,50.0,0.0,4,0.0
furniture_living_room,PI,288.34,2,2,109.9,34.27,33.7,100.0,0.0,19.5,100.0,0.0,0.0,2,0.0
furniture_living_room,PR,4308.08,14,17,120.74,33.07,33.6,94.1,0.0,9.4,52.9,17.6,29.4,17,5.9
furniture_living_room,RJ,35377.09,96,123,142.73,36.23,31.1,98.4,9.8,14.0,69.7,18.9,11.5,122,11.4
furniture_living_room,RO,212.73,1,1,139.9,72.83,52.1,100.0,0.0,23.0,100.0,0.0,0.0,1,0.0
furniture_living_room,RS,5523.27,22,24,149.29,45.53,38.2,100.0,0.0,15.0,91.7,8.3,0.0,24,8.3
furniture_living_room,SC,3090.83,12,12,177.61,53.16,33.8,100.0,0.0,11.1,75.0,8.3,16.7,12,25.0
furniture_living_room,SE,2209.31,2,3,290.33,97.0,38.7,100.0,33.3,21.0,100.0,0.0,0.0,3,0.0
furniture_living_room,SP,52494.48,161,209,117.36,28.27,30.0,99.0,4.8,11.1,68.0,19.9,12.1,206,8.1
furniture_living_room,TO,391.84,2,2,123.1,72.82,60.7,100.0,0.0,11.0,50.0,50.0,0.0,2,0.0
furniture_mattress_and_upholstery,DF,258.33,1,2,249.0,9.33,3.7,100.0,0.0,6.0,100.0,0.0,0.0,2,0.0
furniture_mattress_and_upholstery,GO,147.41,1,1,85.0,62.41,73.4,100.0,0.0,18.0,100.0,0.0,0.0,1,0.0
furniture_mattress_and_upholstery,MG,723.4,3,3,187.16,53.97,39.4,100.0,0.0,12.3,100.0,0.0,0.0,3,0.0
furniture_mattress_and_upholstery,RJ,1368.35,8,8,127.5,43.54,43.1,100.0,12.5,15.0,62.5,37.5,0.0,8,12.5
furniture_mattress_and_upholstery,RN,288.29,1,1,249.0,39.29,15.8,100.0,100.0,49.0,0.0,100.0,0.0,1,0.0
furniture_mattress_and_upholstery,SC,250.55,2,2,59.85,65.42,77.9,100.0,50.0,46.5,50.0,0.0,50.0,2,0.0
furniture_mattress_and_upholstery,SP,2962.21,22,24,95.95,39.63,44.8,95.8,8.3,9.5,66.7,16.7,16.7,24,12.5
garden_tools,AC,707.2,2,2,314.5,39.1,20.3,100.0,0.0,11.0,100.0,0.0,0.0,2,0.0
garden_tools,AL,2256.17,13,15,116.54,39.23,42.3,93.3,20.0,24.6,66.7,33.3,0.0,15,6.7
garden_tools,AM,2267.8,5,5,396.18,57.38,42.6,100.0,0.0,19.0,80.0,0.0,20.0,5,20.0
garden_tools,AP,300.2,2,2,120.0,30.1,45.2,100.0,0.0,22.0,100.0,0.0,0.0,2,0.0
garden_tools,BA,40415.05,145,187,133.11,31.44,38.6,99.5,11.2,19.3,68.3,20.2,11.5,183,5.3
garden_tools,CE,12407.22,46,62,105.3,34.75,44.3,98.4,25.8,23.8,67.7,24.2,8.1,62,8.1
garden_tools,DF,15058.53,45,60,154.12,23.69,34.7,100.0,3.3,12.2,75.0,19.6,5.4,56,1.7
garden_tools,ES,18146.2,85,108,101.54,26.63,36.4,98.1,11.1,14.0,74.8,12.1,13.1,107,13.9
garden_tools,GO,43190.94,76,121,131.67,24.77,28.2,99.2,5.8,14.8,77.5,10.8,11.7,120,9.9
garden_tools,MA,4212.03,19,24,90.64,41.29,59.4,95.8,29.2,22.6,45.8,54.2,0.0,24,4.2
garden_tools,MG,103428.09,488,633,98.72,21.31,30.9,99.2,2.7,11.4,81.7,10.3,7.9,629,4.6
garden_tools,MS,6857.46,20,23,222.15,36.74,33.3,100.0,8.7,13.8,73.9,21.7,4.3,23,0.0
garden_tools,MT,17449.79,37,82,242.64,40.12,25.7,63.4,1.2,19.2,40.2,47.6,12.2,82,8.5
garden_tools,PA,10797.38,27,37,154.55,47.73,50.3,100.0,21.6,27.9,64.7,32.4,2.9,34,0.0
garden_tools,PB,6504.73,14,15,372.67,49.27,53.2,100.0,26.7,28.1,71.4,14.3,14.3,14,0.0
garden_tools,PE,11654.82,58,75,107.54,33.77,43.7,98.7,8.0,18.8,80.0,13.3,6.7,75,1.3
garden_tools,PI,4337.62,17,19,203.59,36.51,42.2,94.7,21.1,19.6,78.9,21.1,0.0,19,10.5
garden_tools,PR,35236.79,174,228,96.2,23.5,32.9,99.1,3.1,13.0,82.9,11.4,5.7,228,3.5
garden_tools,RJ,118182.35,550,696,110.86,24.57,33.4,96.7,13.2,16.1,65.3,28.2,6.5,692,7.9
garden_tools,RN,4336.5,16,21,153.38,35.91,46.7,95.2,9.5,21.4,81.0,14.3,4.8,21,0.0
garden_tools,RO,1055.45,6,7,79.34,46.76,59.5,100.0,0.0,16.3,85.7,0.0,14.3,7,14.3
garden_tools,RR,288.35,2,2,105.0,39.17,51.5,100.0,0.0,19.0,100.0,0.0,0.0,2,0.0
garden_tools,RS,71235.51,232,302,124.84,23.58,31.1,97.0,4.6,16.0,74.5,17.2,8.3,302,4.3
garden_tools,SC,38006.43,145,185,129.8,22.83,33.2,100.0,5.9,15.5,80.0,14.1,5.9,185,1.6
garden_tools,SE,8276.2,19,31,116.51,37.67,59.6,93.5,25.8,24.8,58.1,35.5,6.5,31,38.7
garden_tools,SP,261238.94,1267,1635,100.78,17.52,26.8,98.2,3.1,9.2,80.0,11.4,8.6,1625,8.3
garden_tools,TO,2873.84,8,13,92.79,34.0,47.7,100.0,15.4,22.2,61.5,23.1,15.4,13,7.7
health_beauty,AC,2067.62,6,7,198.08,38.35,29.3,100.0,0.0,20.0,71.4,14.3,14.3,7,0.0
health_beauty,AL,15036.79,63,68,200.55,33.33,33.5,98.5,32.4,26.9,63.2,30.9,5.9,68,11.8
health_beauty,AM,4566.7,15,21,139.32,31.14,43.3,100.0,0.0,25.6,81.0,19.0,0.0,21,0.0
health_beauty,AP,1719.02,10,10,138.06,33.84,31.3,100.0,0.0,21.5,80.0,0.0,20.0,10,0.0
health_beauty,BA,67071.92,329,395,142.6,24.77,31.2,97.5,13.9,18.6,72.3,19.2,8.5,390,5.6
health_beauty,CE,47441.88,156,175,196.83,33.36,29.0,97.1,17.1,21.8,70.9,18.0,11.0,172,6.3
health_beauty,DF,38685.02,223,252,121.68,19.07,28.2,98.4,8.3,13.3,76.5,13.1,10.4,251,2.8
health_beauty,ES,26959.0,153,168,121.09,21.98,30.9,98.8,11.9,15.4,77.2,15.6,7.2,167,5.4
health_beauty,GO,37577.35,208,233,123.87,21.7,30.3,99.1,8.6,15.0,75.5,15.0,9.4,233,8.2
health_beauty,MA,17742.19,83,91,144.09,32.09,35.6,98.9,25.3,20.0,68.9,20.0,11.1,90,7.7
health_beauty,MG,200833.12,1011,1113,143.73,19.35,27.1,98.0,4.0,10.9,80.8,11.4,7.8,1101,6.8
health_beauty,MS,14185.68,58,68,182.11,25.57,31.7,98.5,13.2,15.0,79.4,14.7,5.9,68,2.9
health_beauty,MT,21106.35,84,92,168.3,27.83,29.3,98.9,5.4,17.5,71.7,16.3,12.0,92,2.2
health_beauty,PA,31773.51,101,110,219.42,38.0,31.5,98.2,13.6,23.0,72.2,19.4,8.3,108,4.5
health_beauty,PB,20116.74,77,84,204.32,40.39,33.6,97.6,10.7,19.2,71.4,19.0,9.5,84,3.6
health_beauty,PE,57765.01,226,242,173.93,34.54,31.0,97.1,12.0,17.1,77.6,15.6,6.8,237,3.7
health_beauty,PI,15054.16,51,57,197.29,40.88,31.6,96.5,15.8,19.0,66.7,24.6,8.8,57,5.3
health_beauty,PR,75859.41,381,434,128.43,18.51,29.6,97.5,3.7,10.9,80.5,11.8,7.7,431,4.4
health_beauty,RJ,184904.53,974,1112,133.8,18.08,26.9,96.3,9.1,12.5,74.9,17.3,7.8,1098,7.0
health_beauty,RN,16308.19,57,68,254.5,38.33,32.5,98.5,4.4,16.5,86.8,2.9,10.3,68,5.9
health_beauty,RO,8517.22,23,28,260.87,33.96,32.5,100.0,3.6,16.9,85.7,14.3,0.0,28,14.3
health_beauty,RR,1522.32,6,7,150.09,36.25,40.2,85.7,28.6,33.3,14.3,42.9,42.9,7,0.0
health_beauty,RS,69621.69,396,456,123.28,21.18,31.7,97.4,6.4,14.5,78.5,15.8,5.7,456,10.5
health_beauty,SC,50378.79,287,317,127.4,20.3,28.8,98.4,7.6,14.2,79.0,15.6,5.4,315,5.7
health_beauty,SE,10182.55,40,40,222.09,32.47,23.3,95.0,20.0,22.3,72.5,17.5,10.0,40,2.5
health_beauty,SP,617922.35,3789,4348,109.46,13.61,23.8,98.2,5.8,7.7,80.5,11.7,7.7,4312,6.4
health_beauty,TO,8368.96,29,36,133.31,34.09,37.5,100.0,19.4,17.0,69.4,27.8,2.8,36,0.0
home_appliances,AL,344.04,3,3,68.85,45.83,57.2,66.7,0.0,28.0,66.7,33.3,0.0,3,0.0
home_appliances,AM,286.83,2,2,95.4,48.02,55.1,100.0,50.0,36.0,100.0,0.0,0.0,2,0.0
home_appliances,BA,3699.05,38,41,68.07,20.75,46.1,95.1,2.4,15.5,56.1,19.5,24.4,41,19.5
home_appliances,CE,2097.25,7,7,240.13,59.48,52.1,85.7,14.3,23.2,85.7,14.3,0.0,7,0.0
home_appliances,DF,2301.57,15,17,112.14,23.24,38.6,100.0,5.9,14.4,87.5,12.5,0.0,16,35.3
home_appliances,ES,1404.48,15,15,74.73,18.9,39.5,100.0,6.7,14.9,73.3,6.7,20.0,15,26.7
home_appliances,GO,963.65,14,14,51.02,17.81,41.9,92.9,0.0,15.8,85.7,0.0,14.3,14,14.3
home_appliances,MA,1584.05,3,3,432.6,95.42,31.6,100.0,0.0,13.0,100.0,0.0,0.0,3,0.0
home_appliances,MG,7945.05,85,96,64.5,19.3,45.1,99.0,4.2,10.6,72.9,21.9,5.2,96,20.8
home_appliances,MS,456.11,6,8,40.31,16.71,45.9,100.0,0.0,11.2,100.0,0.0,0.0,8,62.5
home_appliances,MT,1187.85,8,9,116.91,20.26,29.2,100.0,0.0,17.0,100.0,0.0,0.0,9,33.3
home_appliances,PA,934.65,10,10,65.05,28.41,55.3,90.0,0.0,24.4,60.0,10.0,30.0,10,20.0
home_appliances,PB,2419.3,2,2,1155.0,54.65,11.6,100.0,0.0,14.0,100.0,0.0,0.0,2,0.0
home_appliances,PE,390.84,5,5,47.53,30.64,64.3,100.0,0.0,16.0,80.0,0.0,20.0,5,0.0
home_appliances,PI,470.52,4,4,77.12,40.5,59.3,100.0,0.0,15.8,50.0,0.0,50.0,4,0.0
home_appliances,PR,7117.42,42,48,128.48,22.77,39.4,100.0,8.3,10.6,89.6,2.1,8.3,48,25.0
home_appliances,RJ,11172.89,83,94,99.71,19.46,42.6,95.7,4.3,14.6,75.5,13.8,10.6,94,37.2
home_appliances,RN,527.64,2,2,217.12,46.7,27.9,100.0,0.0,23.5,50.0,50.0,0.0,2,0.0
home_appliances,RO,364.85,2,2,130.79,51.64,43.8,100.0,0.0,8.5,100.0,0.0,0.0,2,0.0
home_appliances,RR,1125.05,3,3,318.06,56.96,37.7,100.0,33.3,29.7,66.7,33.3,0.0,3,0.0
home_appliances,RS,7133.43,44,45,143.81,22.49,35.1,100.0,0.0,12.4,91.1,2.2,6.7,45,6.7
home_appliances,SC,3721.24,24,26,118.25,22.85,33.5,100.0,3.8,13.2,80.8,19.2,0.0,26,7.7
home_appliances,SE,128.0,1,1,80.0,48.0,60.0,100.0,0.0,19.0,100.0,0.0,0.0,1,0.0
home_appliances,SP,41343.04,345,368,101.56,14.38,30.1,98.4,4.1,7.2,82.2,10.9,6.8,366,20.4
home_appliances,TO,181.45,1,1,143.75,37.7,26.2,100.0,0.0,19.0,100.0,0.0,0.0,1,0.0
home_appliances_2,AL,2515.7,2,2,1172.5,85.35,9.1,100.0,0.0,11.0,100.0,0.0,0.0,2,0.0
home_appliances_2,AM,592.49,1,1,540.0,52.49,9.7,100.0,0.0,32.0,100.0,0.0,0.0,1,0.0
home_appliances_2,BA,2511.08,6,6,342.3,76.22,37.2,83.3,16.7,26.6,66.7,16.7,16.7,6,16.7
home_appliances_2,CE,2982.29,3,3,884.63,109.46,17.9,100.0,0.0,19.0,100.0,0.0,0.0,3,0.0
home_appliances_2,DF,2966.72,5,5,546.78,46.56,12.8,100.0,0.0,13.0,80.0,20.0,0.0,5,20.0
home_appliances_2,ES,1248.78,3,3,383.33,32.93,11.3,100.0,33.3,27.0,66.7,33.3,0.0,3,0.0
home_appliances_2,GO,1691.64,3,3,512.63,51.25,19.4,100.0,0.0,11.7,100.0,0.0,0.0,3,0.0
home_appliances_2,MG,7552.78,20,22,304.01,40.77,25.7,95.5,9.1,19.4,81.0,4.8,14.3,21,0.0
home_appliances_2,MS,1082.25,3,4,192.42,49.39,32.3,100.0,0.0,19.0,75.0,0.0,25.0,4,0.0
home_appliances_2,MT,971.33,3,3,271.93,51.85,19.0,66.7,33.3,28.0,66.7,33.3,0.0,3,0.0
home_appliances_2,PE,1151.99,2,2,480.0,96.0,26.9,100.0,0.0,15.0,50.0,0.0,50.0,2,0.0
home_appliances_2,PI,674.83,1,1,599.5,75.33,12.6,100.0,0.0,19.0,100.0,0.0,0.0,1,0.0
home_appliances_2,PR,8395.04,14,16,459.99,38.16,29.2,93.8,6.2,12.5,93.8,6.2,0.0,16,18.8
home_appliances_2,RJ,30567.89,45,49,621.8,36.2,15.6,100.0,6.1,12.8,72.9,12.5,14.6,48,10.2
home_appliances_2,RN,1621.02,2,2,719.95,90.56,12.6,100.0,0.0,15.0,50.0,50.0,0.0,2,0.0
home_appliances_2,RS,11599.71,12,12,900.01,66.63,10.6,100.0,8.3,13.8,58.3,33.3,8.3,12,0.0
home_appliances_2,SC,8709.96,17,17,469.96,42.39,13.1,94.1,5.9,13.4,94.1,5.9,0.0,17,29.4
home_appliances_2,SE,182.85,1,1,119.99,62.86,52.4,100.0,0.0,12.0,100.0,0.0,0.0,1,0.0
home_appliances_2,SP,36607.11,88,102,351.97,36.61,17.9,98.0,2.9,10.0,82.4,11.8,5.9,102,0.0
home_appliances_2,TO,1240.46,3,16,412.93,94.86,24.1,100.0,0.0,13.7,100.0,0.0,0.0,16,0.0
home_comfort_2,BA,29.69,1,1,12.9,16.79,77.9,100.0,100.0,35.0,0.0,0.0,100.0,1,0.0
home_comfort_2,ES,28.0,1,1,12.9,15.1,77.9,100.0,0.0,22.0,100.0,0.0,0.0,1,0.0
home_comfort_2,GO,200.22,4,5,12.9,15.94,77.9,100.0,40.0,24.4,60.0,40.0,0.0,5,40.0
home_comfort_2,MG,134.06,3,3,12.9,12.02,67.1,100.0,33.3,20.3,33.3,66.7,0.0,3,0.0
home_comfort_2,PR,28.0,1,1,12.9,15.1,77.9,100.0,0.0,12.0,100.0,0.0,0.0,1,0.0
home_comfort_2,RJ,280.0,2,4,12.9,15.1,77.9,100.0,0.0,10.5,100.0,0.0,0.0,1,0.0
home_comfort_2,RS,129.35,1,1,109.99,19.36,17.6,100.0,0.0,17.0,100.0,0.0,0.0,1,0.0
home_comfort_2,SP,881.22,11,15,31.31,11.92,64.7,100.0,0.0,7.8,66.7,20.0,13.3,15,0.0
home_confort,AL,128.08,1,1,89.9,38.18,42.5,100.0,100.0,36.0,0.0,0.0,100.0,1,0.0
home_confort,BA,2161.3,10,12,105.03,27.0,35.5,100.0,16.7,19.3,58.3,25.0,16.7,12,0.0
home_confort,CE,574.36,4,4,86.65,28.18,32.7,100.0,25.0,24.0,75.0,25.0,0.0,4,0.0
home_confort,DF,1190.25,6,7,74.5,15.86,27.8,100.0,0.0,11.4,57.1,28.6,14.3,7,0.0
home_confort,ES,2075.28,11,13,135.94,18.54,20.2,92.3,7.7,15.2,61.5,23.1,15.4,13,7.7
home_confort,GO,1472.51,8,9,153.28,18.89,14.5,100.0,11.1,16.6,66.7,11.1,22.2,9,0.0
home_confort,MA,809.93,2,2,342.95,62.02,38.5,100.0,50.0,25.0,50.0,0.0,50.0,2,0.0
home_confort,MG,11612.61,53,60,139.24,20.51,19.4,100.0,1.7,12.7,71.7,10.0,18.3,60,16.7
home_confort,MS,110.09,1,1,86.9,23.19,26.7,100.0,100.0,35.0,0.0,100.0,0.0,1,0.0
home_confort,MT,980.42,3,4,171.95,23.24,12.4,100.0,0.0,17.0,100.0,0.0,0.0,4,0.0
home_confort,PB,140.06,1,1,86.9,53.16,61.2,100.0,100.0,33.0,0.0,100.0,0.0,1,0.0
home_confort,PE,1950.76,6,8,121.3,28.69,31.3,100.0,12.5,20.1,12.5,87.5,0.0,8,0.0
home_confort,PI,660.51,3,3,166.3,46.95,31.9,100.0,0.0,15.0,100.0,0.0,0.0,3,0.0
home_confort,PR,2196.12,13,13,125.93,19.63,22.1,100.0,0.0,12.6,69.2,7.7,23.1,13,7.7
home_confort,RJ,12198.42,56,64,126.4,20.72,21.8,100.0,14.1,14.5,76.2,14.3,9.5,63,9.4
home_confort,RN,115.02,1,1,89.9,25.12,27.9,100.0,100.0,174.0,0.0,0.0,100.0,1,0.0
home_confort,RO,257.37,1,1,229.0,28.37,12.4,100.0,0.0,11.0,100.0,0.0,0.0,1,0.0
home_confort,RS,3976.0,19,21,142.47,21.27,24.8,100.0,14.3,19.2,61.9,33.3,4.8,21,9.5
home_confort,SC,1977.38,12,12,135.52,19.78,19.6,91.7,8.3,16.5,50.0,50.0,0.0,12,8.3
home_confort,SE,294.8,1,1,219.0,75.8,34.6,100.0,0.0,15.0,0.0,100.0,0.0,1,0.0
home_confort,SP,39271.37,184,239,136.26,15.89,17.0,98.7,6.3,9.8,71.8,16.4,11.8,238,5.9
home_confort,TO,695.61,1,1,599.0,96.61,16.1,100.0,0.0,13.0,0.0,0.0,100.0,1,0.0
home_construction,AL,821.4,3,3,210.25,63.55,37.1,100.0,0.0,20.3,100.0,0.0,0.0,3,0.0
home_construction,AM,1001.81,4,4,188.35,62.1,33.4,100.0,25.0,34.0,50.0,50.0,0.0,4,0.0
home_construction,BA,5221.34,11,14,189.59,38.49,32.7,100.0,0.0,18.9,85.7,14.3,0.0,14,0.0
home_construction,CE,3911.54,7,10,158.16,34.4,32.9,80.0,10.0,21.1,30.0,70.0,0.0,10,0.0
home_construction,DF,954.84,7,7,113.38,23.03,25.8,100.0,0.0,12.3,42.9,42.9,14.3,7,0.0
home_construction,ES,2577.64,14,17,136.64,21.03,26.3,100.0,5.9,14.9,100.0,0.0,0.0,17,5.9
home_construction,GO,4494.03,12,15,191.15,37.21,24.3,100.0,13.3,15.5,66.7,13.3,20.0,15,20.0
home_construction,MA,1574.89,4,5,142.75,59.01,57.7,100.0,0.0,20.6,60.0,40.0,0.0,5,0.0
home_construction,MG,11425.92,58,63,133.07,25.41,26.8,100.0,4.8,12.2,75.0,15.0,10.0,60,11.1
home_construction,MS,1885.28,7,8,176.0,29.27,19.6,87.5,37.5,23.3,50.0,25.0,25.0,8,25.0
home_construction,MT,2739.06,6,7,155.04,39.99,38.7,100.0,0.0,16.3,71.4,28.6,0.0,7,0.0
home_construction,PA,487.56,2,2,124.9,28.4,23.3,100.0,0.0,24.5,50.0,50.0,0.0,2,0.0
home_construction,PB,1235.51,5,6,184.88,60.04,41.1,100.0,0.0,13.0,100.0,0.0,0.0,6,0.0
home_construction,PE,2415.81,6,7,191.66,58.6,35.1,100.0,0.0,13.3,85.7,14.3,0.0,7,0.0
home_construction,PI,1525.33,4,4,205.15,42.2,26.6,100.0,25.0,21.0,100.0,0.0,0.0,4,25.0
home_construction,PR,3795.62,21,24,114.5,22.14,28.8,100.0,0.0,11.9,70.8,12.5,16.7,24,4.2
home_construction,RJ,12603.96,51,79,120.99,22.86,32.6,98.7,8.9,16.3,78.2,15.4,6.4,78,2.5
home_construction,RN,528.62,1,1,452.6,76.02,16.8,100.0,0.0,10.0,100.0,0.0,0.0,1,0.0
home_construction,RS,14748.22,37,43,174.37,27.13,19.7,100.0,7.0,15.0,76.7,16.3,7.0,43,7.0
home_construction,SC,4988.42,22,25,155.12,23.93,22.7,100.0,0.0,11.6,72.0,16.0,12.0,25,4.0
home_construction,SE,1305.8,3,4,239.74,44.27,22.5,100.0,0.0,21.8,50.0,25.0,25.0,4,50.0
home_construction,SP,56415.67,204,286,125.35,14.95,19.8,98.6,4.9,9.3,74.0,17.5,8.4,285,9.8
